x,y,z
0.02,-4995.00,1000.00
0.09,-4945.00,1000.00
0.16,-4895.00,1000.00
0.24,-4845.00,1000.00
0.31,-4795.00,1000.00
0.39,-4745.00,1000.00
0.46,-4695.00,1000.00
0.53,-4645.00,1000.00
0.61,-4595.00,1000.00
0.68,-4545.00,1000.00
0.76,-4495.00,1000.00
0.83,-4445.00,1000.00
0.91,-4395.00,1000.00
0.98,-4345.00,1000.00
1.06,-4295.00,1000.00
1.13,-4245.00,1000.00
1.20,-4195.00,1000.00
1.28,-4145.00,1000.00
1.35,-4095.00,1000.00
1.43,-4045.00,1000.00
1.50,-3995.00,1000.00
1.58,-3945.00,1000.00
1.65,-3895.00,1000.00
1.72,-3845.00,1000.00
1.80,-3795.00,1000.00
1.87,-3745.00,1000.00
1.95,-3695.00,1000.00
2.02,-3645.00,1000.00
2.10,-3595.00,1000.00
2.17,-3545.00,1000.00
2.24,-3495.00,1000.00
2.32,-3445.00,1000.00
2.39,-3395.00,1000.00
2.47,-3345.00,1000.00
2.54,-3295.00,1000.00
2.62,-3245.00,1000.00
2.69,-3195.00,1000.00
2.76,-3145.00,1000.00
2.84,-3095.00,1000.00
2.91,-3045.00,1000.00
-8.01,-2996.87,1000.00
-45.12,-2964.49,1000.00
-92.82,-2949.75,1000.00
-140.54,-2934.96,1000.00
-185.18,-2912.52,1000.00
-230.14,-2890.69,1000.00
-275.01,-2868.65,1000.00
-319.99,-2846.80,1000.00
-364.96,-2824.95,1000.00
-409.91,-2803.05,1000.00
-454.81,-2781.05,1000.00
-499.71,-2759.06,1000.00
-544.65,-2737.15,1000.00
-589.59,-2715.23,1000.00
-634.48,-2693.22,1000.00
-679.39,-2671.23,1000.00
-724.33,-2649.31,1000.00
-769.26,-2627.39,1000.00
-814.16,-2605.38,1000.00
-859.06,-2583.39,1000.00
-904.00,-2561.47,1000.00
-948.94,-2539.55,1000.00
-993.84,-2517.55,1000.00
-1038.74,-2495.55,1000.00
-1083.68,-2473.64,1000.00
-1128.62,-2451.71,1000.00
-1173.51,-2429.71,1000.00
-1218.41,-2407.71,1000.00
-1263.36,-2385.80,1000.00
-1308.29,-2363.88,1000.00
-1353.19,-2341.87,1000.00
-1398.09,-2319.87,1000.00
-1443.03,-2297.96,1000.00
-1487.97,-2276.04,1000.00
-1532.87,-2254.03,1000.00
-1577.77,-2232.03,1000.00
-1622.71,-2210.12,1000.00
-1667.65,-2188.20,1000.00
-1712.54,-2166.19,1000.00
-1757.44,-2144.20,1000.00
-1802.43,-2122.38,1000.00
-1847.40,-2100.52,1000.00
-1892.37,-2078.67,1000.00
-1937.34,-2056.81,1000.00
-1982.31,-2034.95,1000.00
-2027.28,-2013.09,1000.00
-2072.25,-1991.24,1000.00
-2117.22,-1969.38,1000.00
-2162.19,-1947.52,1000.00
-2207.16,-1925.67,1000.00
-2252.13,-1903.81,1000.00
-2297.10,-1881.95,1000.00
-2342.07,-1860.10,1000.00
-2387.04,-1838.24,1000.00
-2432.02,-1816.38,1000.00
-2476.99,-1794.53,1000.00
-2521.96,-1772.67,1000.00
-2566.93,-1750.81,1000.00
-2611.90,-1728.96,1000.00
-2656.87,-1707.10,1000.00
-2701.84,-1685.24,1000.00
-2746.81,-1663.39,1000.00
-2791.78,-1641.53,1000.00
-2836.75,-1619.67,1000.00
-2881.72,-1597.82,1000.00
-2926.69,-1575.96,1000.00
-2971.66,-1554.10,1000.00
-3016.63,-1532.25,1000.00
-3061.61,-1510.39,1000.00
-3106.58,-1488.53,1000.00
-3151.55,-1466.68,1000.00
-3196.52,-1444.82,1000.00
-3241.49,-1422.96,1000.00
-3286.46,-1401.11,1000.00
-3331.43,-1379.25,1000.00
-3376.40,-1357.39,1000.00
-3421.37,-1335.54,1000.00
-3466.34,-1313.68,1000.00
-3511.31,-1291.82,1000.00
-3556.28,-1269.97,1000.00
-3601.25,-1248.11,1000.00
-3646.22,-1226.25,1000.00
-3691.20,-1204.40,1000.00
-3736.15,-1182.50,1000.00
-3781.11,-1160.63,1000.00
-3826.07,-1138.76,1000.00
-3871.04,-1116.90,1000.00
-3916.01,-1095.05,1000.00
-3960.98,-1073.19,1000.00
-4005.95,-1051.33,1000.00
-4050.92,-1029.48,1000.00
-4095.89,-1007.62,1000.00
-4140.86,-985.76,1000.00
