x,y,z
4756.59,-25019.78,4630.00
4735.03,-24917.48,4629.95
4713.48,-24815.19,4629.91
4691.92,-24712.89,4629.86
4670.37,-24610.60,4629.82
4648.81,-24508.30,4629.78
4627.26,-24406.01,4629.73
4605.70,-24303.71,4629.69
4584.15,-24201.42,4629.64
4562.59,-24099.12,4629.60
4541.04,-23996.83,4629.56
4519.48,-23894.53,4629.51
4497.93,-23792.24,4629.47
4476.37,-23689.94,4629.42
4454.82,-23587.65,4629.38
4433.26,-23485.35,4629.34
4411.71,-23383.06,4629.29
4390.15,-23280.76,4629.25
4368.60,-23178.47,4629.20
4347.04,-23076.17,4629.16
4325.49,-22973.88,4629.12
4303.93,-22871.58,4629.07
4282.38,-22769.29,4629.03
4260.82,-22666.99,4628.98
4239.27,-22564.70,4628.94
4217.71,-22462.40,4628.90
4196.16,-22360.11,4628.85
4174.60,-22257.81,4628.81
4153.05,-22155.52,4628.76
4131.49,-22053.22,4628.72
4109.94,-21950.93,4628.68
4088.38,-21848.63,4628.63
4066.82,-21746.34,4628.59
4045.27,-21644.04,4628.54
4023.71,-21541.75,4628.50
4002.16,-21439.45,4628.46
3980.60,-21337.16,4628.41
3959.05,-21234.86,4628.37
3937.49,-21132.57,4628.33
3915.94,-21030.27,4628.28
3894.38,-20927.98,4628.24
3872.83,-20825.68,4628.19
3851.27,-20723.39,4628.15
3829.72,-20621.09,4628.11
3808.16,-20518.80,4628.06
3786.61,-20416.50,4628.02
3765.05,-20314.21,4627.97
3743.50,-20211.91,4627.93
3721.94,-20109.62,4627.89
3700.39,-20007.32,4627.84
3678.83,-19905.03,4627.80
3657.28,-19802.73,4627.75
3635.72,-19700.44,4627.71
3614.17,-19598.14,4627.67
3592.61,-19495.85,4627.62
3571.05,-19393.55,4627.58
3549.50,-19291.26,4627.53
3527.94,-19188.96,4627.49
3506.39,-19086.67,4627.45
3484.83,-18984.38,4627.40
3463.28,-18882.08,4627.36
3441.72,-18779.79,4627.31
3420.17,-18677.49,4627.27
3398.61,-18575.20,4627.23
3377.06,-18472.90,4627.18
3355.50,-18370.61,4627.14
3333.95,-18268.31,4627.09
3312.39,-18166.02,4627.05
3290.84,-18063.72,4627.01
3269.28,-17961.43,4626.96
3247.73,-17859.13,4626.92
3226.17,-17756.84,4626.88
3204.62,-17654.54,4626.83
3183.06,-17552.25,4626.79
3161.51,-17449.95,4626.74
3139.95,-17347.66,4626.70
3118.40,-17245.36,4626.66
3096.84,-17143.07,4626.61
3075.29,-17040.77,4626.57
3053.73,-16938.48,4626.52
3032.18,-16836.18,4626.48
3010.62,-16733.89,4626.44
2989.07,-16631.59,4626.39
2967.51,-16529.30,4626.35
2945.96,-16427.00,4626.30
2924.40,-16324.71,4626.26
2902.84,-16222.41,4626.22
2881.29,-16120.11,4626.17
2859.73,-16017.81,4626.13
2838.18,-15915.52,4626.08
2816.62,-15813.22,4626.03
2795.07,-15710.92,4625.98
2773.51,-15608.62,4625.94
2751.96,-15506.33,4625.89
2730.40,-15404.03,4625.84
2708.85,-15301.73,4625.79
2687.29,-15199.43,4625.74
2665.74,-15097.14,4625.69
2644.18,-14994.84,4625.64
2622.63,-14892.54,4625.59
2601.07,-14790.25,4625.55
2579.52,-14687.95,4625.50
2557.96,-14585.65,4625.45
2536.41,-14483.35,4625.40
2514.85,-14381.06,4625.35
2493.30,-14278.76,4625.30
2471.74,-14176.46,4625.25
2450.19,-14074.16,4625.20
2428.63,-13971.87,4625.15
2407.08,-13869.57,4625.11
2385.52,-13767.27,4625.06
2363.96,-13664.97,4625.01
2342.41,-13562.68,4624.96
2320.85,-13460.38,4624.91
2299.30,-13358.08,4624.86
2277.74,-13255.79,4624.81
2256.19,-13153.49,4624.76
2234.63,-13051.19,4624.72
2213.08,-12948.89,4624.67
2191.52,-12846.60,4624.62
2169.97,-12744.30,4624.57
2148.41,-12642.00,4624.52
2126.86,-12539.70,4624.47
2105.30,-12437.41,4624.42
2083.75,-12335.11,4624.37
2062.19,-12232.81,4624.32
2040.64,-12130.51,4624.28
2019.08,-12028.22,4624.23
1997.53,-11925.92,4624.18
1975.97,-11823.62,4624.13
1954.42,-11721.32,4624.08
1932.86,-11619.03,4624.03
1911.31,-11516.73,4623.98
1889.75,-11414.43,4623.93
1868.20,-11312.13,4623.89
1846.64,-11209.84,4623.84
1825.09,-11107.54,4623.79
1803.53,-11005.24,4623.74
1781.98,-10902.95,4623.69
1760.42,-10800.65,4623.64
1738.87,-10698.35,4623.59
1717.31,-10596.05,4623.54
1695.76,-10493.76,4623.49
1674.20,-10391.46,4623.45
1652.65,-10289.16,4623.40
1631.09,-10186.86,4623.35
1609.54,-10084.57,4623.30
1587.98,-9982.27,4623.25
1566.43,-9879.97,4623.20
1544.88,-9777.67,4623.15
1523.32,-9675.38,4623.10
1501.77,-9573.08,4623.06
1480.21,-9470.78,4623.01
1458.66,-9368.49,4622.96
1437.10,-9266.19,4622.91
1415.55,-9163.89,4622.86
1393.99,-9061.59,4622.81
1372.44,-8959.30,4622.76
1350.88,-8857.00,4622.71
1329.33,-8754.70,4622.66
1307.77,-8652.40,4622.62
1286.22,-8550.11,4622.57
1264.66,-8447.81,4622.52
1243.11,-8345.51,4622.47
1221.55,-8243.21,4622.42
1200.00,-8140.92,4622.37
1178.44,-8038.62,4622.32
1156.89,-7936.32,4622.27
1135.33,-7834.03,4622.23
1113.78,-7731.73,4622.18
1092.22,-7629.44,4622.13
1070.67,-7527.14,4622.08
1049.11,-7424.84,4622.03
1027.56,-7322.55,4621.98
1006.00,-7220.25,4621.93
984.45,-7117.96,4621.88
962.89,-7015.66,4621.83
941.34,-6913.36,4621.79
919.78,-6811.07,4621.74
898.23,-6708.77,4621.69
876.67,-6606.47,4621.64
