x,y,z
3237.90,5402.88,1000.00
3237.57,5452.87,1000.00
3237.26,5502.87,1000.00
3237.00,5552.87,1000.00
3236.66,5602.87,1000.00
3236.41,5652.87,1000.00
3236.10,5702.87,1000.00
3235.73,5752.87,1000.00
3235.52,5802.87,1000.00
3235.18,5852.87,1000.00
3234.87,5902.86,1000.00
3234.60,5952.86,1000.00
3234.23,6002.86,1000.00
3233.98,6052.86,1000.00
3233.70,6102.86,1000.00
3233.36,6152.86,1000.00
3233.06,6202.86,1000.00
3232.79,6252.86,1000.00
3232.45,6302.85,1000.00
3232.20,6352.85,1000.00
3231.89,6402.85,1000.00
3231.52,6452.85,1000.00
3231.31,6502.85,1000.00
3230.97,6552.85,1000.00
3230.66,6602.85,1000.00
3230.40,6652.85,1000.00
3230.02,6702.85,1000.00
3229.77,6752.85,1000.00
3229.49,6802.85,1000.00
3229.15,6852.85,1000.00
3228.85,6902.85,1000.00
3228.58,6952.85,1000.00
3228.24,7002.84,1000.00
3227.99,7052.84,1000.00
3227.69,7102.84,1000.00
3227.32,7152.84,1000.00
3227.10,7202.84,1000.00
3226.76,7252.84,1000.00
3226.45,7302.84,1000.00
3226.19,7352.84,1000.00
3225.82,7402.84,1000.00
3225.56,7452.84,1000.00
3225.28,7502.84,1000.00
3224.94,7552.84,1000.00
3224.64,7602.84,1000.00
3224.38,7652.84,1000.00
3224.04,7702.84,1000.00
3223.78,7752.84,1000.00
3223.48,7802.84,1000.00
3223.11,7852.83,1000.00
3222.89,7902.83,1000.00
3222.55,7952.83,1000.00
3222.25,8002.83,1000.00
3221.98,8052.83,1000.00
3221.61,8102.83,1000.00
3221.35,8152.83,1000.00
3221.07,8202.83,1000.00
3220.73,8252.83,1000.00
3220.43,8302.83,1000.00
3220.17,8352.83,1000.00
3219.83,8402.83,1000.00
3219.58,8452.83,1000.00
3219.27,8502.83,1000.00
3218.90,8552.83,1000.00
3218.69,8602.83,1000.00
3218.34,8652.83,1000.00
