x,y,z
0.00,-19990.00,1000.00
0.00,-19890.00,1000.00
0.00,-19790.00,1000.00
0.00,-19690.00,1000.00
0.00,-19590.00,1000.00
0.00,-19490.00,1000.00
0.00,-19390.00,1000.00
0.00,-19290.00,1000.00
0.00,-19190.00,1000.00
0.00,-19090.00,1000.00
0.00,-18990.00,1000.00
0.00,-18890.00,1000.00
0.00,-18790.00,1000.00
0.00,-18690.00,1000.00
0.00,-18590.00,1000.00
0.00,-18490.00,1000.00
2.65,-18390.05,1000.00
14.15,-18290.75,1000.00
26.07,-18191.48,1000.00
36.38,-18092.01,1000.00
46.95,-17992.58,1000.00
57.49,-17893.13,1000.00
67.98,-17793.69,1000.00
78.44,-17694.24,1000.00
88.92,-17594.79,1000.00
99.45,-17495.34,1000.00
109.98,-17395.89,1000.00
120.51,-17296.43,1000.00
131.04,-17196.98,1000.00
141.57,-17097.53,1000.00
152.09,-16998.07,1000.00
162.62,-16898.62,1000.00
173.15,-16799.17,1000.00
183.68,-16699.71,1000.00
194.21,-16600.26,1000.00
204.74,-16500.81,1000.00
215.27,-16401.36,1000.00
225.79,-16301.91,1000.00
236.32,-16202.47,1000.00
246.85,-16103.02,1000.00
257.38,-16003.58,1000.00
267.91,-15904.14,1000.00
278.44,-15804.69,1000.00
288.97,-15705.25,1000.00
299.49,-15605.81,1000.00
310.02,-15506.36,1000.00
320.55,-15406.92,1000.00
331.08,-15307.48,1000.00
341.61,-15208.03,1000.00
352.14,-15108.59,1000.00
362.67,-15009.15,1000.00
373.19,-14909.70,1000.00
383.72,-14810.26,1000.00
394.25,-14710.82,1000.00
404.78,-14611.37,1000.00
415.31,-14511.93,1000.00
425.84,-14412.49,1000.00
436.37,-14313.04,1000.00
446.89,-14213.60,1000.00
457.42,-14114.16,1000.00
467.95,-14014.71,1000.00
478.48,-13915.27,1000.00
489.01,-13815.83,1000.00
499.54,-13716.38,1000.00
510.07,-13616.94,1000.00
520.59,-13517.50,1000.00
531.12,-13418.05,1000.00
541.65,-13318.61,1000.00
552.18,-13219.17,1000.00
562.71,-13119.72,1000.00
573.24,-13020.28,1000.00
583.77,-12920.84,1000.00
594.29,-12821.39,1000.00
604.82,-12721.95,1000.00
615.35,-12622.51,1000.00
625.88,-12523.06,1000.00
636.41,-12423.62,1000.00
646.94,-12324.18,1000.00
657.47,-12224.73,1000.00
667.99,-12125.29,1000.00
678.52,-12025.85,1000.00
689.05,-11926.40,1000.00
699.58,-11826.96,1000.00
710.11,-11727.52,1000.00
720.64,-11628.07,1000.00
731.17,-11528.63,1000.00
741.69,-11429.19,1000.00
752.22,-11329.74,1000.00
762.75,-11230.30,1000.00
773.28,-11130.86,1000.00
783.81,-11031.41,1000.00
794.34,-10931.97,1000.00
804.87,-10832.53,1000.00
815.39,-10733.08,1000.00
825.92,-10633.64,1000.00
836.42,-10534.19,1000.00
846.93,-10434.75,1000.00
857.43,-10335.30,1000.00
867.97,-10235.86,1000.00
878.48,-10136.41,1000.00
889.03,-10036.97,1000.00
899.54,-9937.53,1000.00
910.08,-9838.09,1000.00
920.60,-9738.64,1000.00
931.14,-9639.20,1000.00
941.65,-9539.75,1000.00
952.20,-9440.31,1000.00
962.71,-9340.87,1000.00
973.26,-9241.43,1000.00
983.77,-9141.98,1000.00
994.31,-9042.54,1000.00
1004.82,-8943.09,1000.00
1015.37,-8843.65,1000.00
1025.88,-8744.21,1000.00
1036.43,-8644.77,1000.00
1046.94,-8545.32,1000.00
1057.48,-8445.88,1000.00
1068.00,-8346.43,1000.00
1078.54,-8246.99,1000.00
1089.05,-8147.55,1000.00
1099.60,-8048.10,1000.00
1110.11,-7948.66,1000.00
1120.65,-7849.21,1000.00
1131.17,-7749.77,1000.00
1141.71,-7650.33,1000.00
1152.22,-7550.88,1000.00
1162.77,-7451.44,1000.00
1173.28,-7351.99,1000.00
1183.83,-7252.55,1000.00
1194.34,-7153.10,1000.00
1204.88,-7053.66,1000.00
1215.40,-6954.21,1000.00
1225.94,-6854.77,1000.00
1236.45,-6755.32,1000.00
1247.00,-6655.88,1000.00
1257.51,-6556.43,1000.00
1268.05,-6456.99,1000.00
1278.57,-6357.54,1000.00
1289.11,-6258.10,1000.00
1299.62,-6158.65,1000.00
1310.17,-6059.21,1000.00
1320.68,-5959.77,1000.00
1331.23,-5860.32,1000.00
1341.74,-5760.88,1000.00
1352.28,-5661.43,1000.00
1362.80,-5561.99,1000.00
1373.34,-5462.54,1000.00
1383.85,-5363.10,1000.00
1394.40,-5263.66,1000.00
1404.91,-5164.21,1000.00
1415.45,-5064.77,1000.00
1425.97,-4965.32,1000.00
1436.51,-4865.88,1000.00
1447.02,-4766.43,1000.00
1457.57,-4666.99,1000.00
1468.08,-4567.54,1000.00
1478.63,-4468.10,1000.00
1489.14,-4368.65,1000.00
1499.68,-4269.21,1000.00
1510.20,-4169.76,1000.00
1520.74,-4070.32,1000.00
1531.25,-3970.87,1000.00
1541.80,-3871.43,1000.00
1552.31,-3771.98,1000.00
1562.85,-3672.54,1000.00
1573.37,-3573.10,1000.00
1583.91,-3473.65,1000.00
1594.42,-3374.21,1000.00
1604.97,-3274.76,1000.00
1615.48,-3175.32,1000.00
1626.03,-3075.87,1000.00
1636.54,-2976.43,1000.00
1647.08,-2876.99,1000.00
1657.60,-2777.54,1000.00
1668.14,-2678.10,1000.00
1678.65,-2578.65,1000.00
1689.20,-2479.21,1000.00
1699.71,-2379.76,1000.00
1710.25,-2280.32,1000.00
1720.77,-2180.87,1000.00
1731.31,-2081.43,1000.00
1741.82,-1981.98,1000.00
1752.37,-1882.54,1000.00
1762.88,-1783.09,1000.00
1773.43,-1683.65,1000.00
1783.94,-1584.21,1000.00
1794.48,-1484.76,1000.00
1805.00,-1385.32,1000.00
1815.54,-1285.87,1000.00
1826.05,-1186.43,1000.00
1836.60,-1086.99,1000.00
1847.11,-987.54,1000.00
1857.65,-888.10,1000.00
1868.17,-788.65,1000.00
1878.71,-689.21,1000.00
1889.22,-589.76,1000.00
