x,y,z
-816.66,18137.79,4751.08
-816.67,18243.30,4751.06
-816.52,18348.80,4751.03
-816.29,18454.31,4751.01
-816.09,18559.82,4750.99
-816.05,18665.33,4750.96
-816.09,18770.84,4750.94
-816.09,18876.34,4750.91
-815.95,18981.85,4750.89
-815.71,19087.36,4750.86
-815.52,19192.87,4750.84
-815.48,19298.38,4750.81
-815.52,19403.88,4750.79
-815.52,19509.39,4750.77
-815.37,19614.90,4750.74
-815.14,19720.41,4750.72
-814.95,19825.91,4750.69
-814.90,19931.42,4750.67
-814.94,20036.93,4750.64
-814.95,20142.44,4750.62
-814.80,20247.95,4750.59
-814.57,20353.45,4750.57
-814.37,20458.96,4750.55
-814.33,20564.47,4750.52
-814.37,20669.98,4750.50
-814.37,20775.48,4750.47
-814.23,20880.99,4750.45
-813.99,20986.50,4750.42
-813.80,21092.01,4750.40
-813.76,21197.52,4750.38
-813.80,21303.02,4750.35
-813.80,21408.53,4750.33
-813.65,21514.04,4750.30
-813.42,21619.55,4750.28
-813.23,21725.05,4750.25
-813.18,21830.56,4750.23
-813.22,21936.07,4750.20
-813.23,22041.58,4750.18
-813.08,22147.09,4750.16
-812.85,22252.59,4750.13
-812.65,22358.10,4750.11
-812.61,22463.61,4750.08
-812.65,22569.12,4750.06
-812.65,22674.62,4750.03
-812.51,22780.13,4750.01
-812.27,22885.64,4749.98
-812.08,22991.15,4749.96
-812.04,23096.66,4749.94
-812.08,23202.16,4749.91
-812.08,23307.67,4749.89
-811.93,23413.18,4749.86
-811.70,23518.69,4749.84
-811.51,23624.20,4749.81
-811.46,23729.70,4749.79
-811.50,23835.21,4749.76
-811.51,23940.72,4749.74
-811.36,24046.23,4749.72
-811.13,24151.73,4749.69
-810.93,24257.24,4749.67
-810.89,24362.75,4749.64
-810.93,24468.26,4749.62
-810.93,24573.77,4749.59
-810.79,24679.27,4749.57
-810.55,24784.78,4749.54
-810.36,24890.29,4749.52
-810.31,24995.80,4749.50
-810.36,25101.30,4749.47
-810.36,25206.81,4749.45
-810.21,25312.32,4749.42
-809.98,25417.83,4749.40
-809.78,25523.34,4749.37
-809.74,25628.84,4749.35
-809.78,25734.35,4749.33
-809.79,25839.86,4749.30
-809.64,25945.37,4749.28
-809.41,26050.88,4749.25
-809.21,26156.38,4749.23
-809.17,26261.89,4749.20
-809.21,26367.40,4749.18
-809.21,26472.91,4749.15
-809.07,26578.41,4749.13
-808.83,26683.92,4749.11
-808.64,26789.43,4749.08
-808.59,26894.94,4749.06
-808.64,27000.45,4749.03
-808.64,27105.95,4749.01
-808.49,27211.46,4748.98
-808.26,27316.97,4748.96
-808.06,27422.48,4748.93
-808.02,27527.98,4748.91
-808.06,27633.49,4748.89
-808.07,27739.00,4748.86
-807.92,27844.51,4748.84
-807.69,27950.02,4748.81
-807.49,28055.52,4748.79
-807.45,28161.03,4748.76
-807.49,28266.54,4748.74
-807.49,28372.05,4748.71
-807.34,28477.55,4748.69
-807.11,28583.06,4748.67
-806.92,28688.57,4748.64
-806.87,28794.08,4748.62
-806.91,28899.59,4748.59
-806.92,29005.09,4748.57
-806.77,29110.60,4748.54
-806.54,29216.11,4748.52
-806.34,29321.62,4748.50
-806.30,29427.12,4748.47
-806.34,29532.63,4748.45
-806.35,29638.14,4748.42
-806.20,29743.65,4748.40
-805.97,29849.16,4748.37
-805.77,29954.66,4748.35
-805.73,30060.17,4748.32
-805.77,30165.68,4748.30
-805.77,30271.19,4748.28
-805.62,30376.70,4748.25
-805.39,30482.20,4748.23
-805.20,30587.71,4748.20
-805.15,30693.22,4748.18
-805.19,30798.73,4748.15
-805.20,30904.23,4748.13
-805.05,31009.74,4748.10
-804.82,31115.25,4748.08
-804.62,31220.76,4748.06
-804.58,31326.27,4748.03
-804.62,31431.77,4748.01
-804.63,31537.28,4747.98
-804.48,31642.79,4747.96
-804.25,31748.30,4747.93
-804.05,31853.80,4747.91
-804.01,31959.31,4747.88
-804.05,32064.82,4747.86
-804.05,32170.33,4747.84
-803.90,32275.84,4747.81
-803.67,32381.34,4747.79
-803.48,32486.85,4747.76
-803.43,32592.36,4747.74
-803.47,32697.87,4747.71
-803.48,32803.38,4747.69
-803.33,32908.88,4747.67
-803.10,33014.39,4747.64
-802.90,33119.90,4747.62
-802.86,33225.41,4747.59
-802.90,33330.91,4747.57
-802.91,33436.42,4747.54
-802.76,33541.93,4747.52
-802.53,33647.44,4747.49
-802.33,33752.95,4747.47
-802.29,33858.45,4747.45
-802.33,33963.96,4747.42
-802.33,34069.47,4747.40
-802.18,34174.98,4747.37
-801.95,34280.48,4747.35
-801.76,34385.99,4747.32
-801.71,34491.50,4747.30
-801.75,34597.01,4747.27
-801.76,34702.52,4747.25
-801.61,34808.02,4747.23
-801.38,34913.53,4747.20
-801.18,35019.04,4747.18
-801.14,35124.55,4747.15
-801.18,35230.05,4747.13
-801.18,35335.56,4747.10
-801.04,35441.07,4747.08
-800.80,35546.58,4747.05
-800.61,35652.09,4747.03
-800.57,35757.59,4747.01
-800.61,35863.10,4746.98
-800.61,35968.61,4746.96
-800.46,36074.12,4746.93
-800.23,36179.62,4746.91
-800.04,36285.13,4746.88
-799.99,36390.64,4746.86
-800.03,36496.15,4746.83
-800.04,36601.66,4746.81
-799.89,36707.16,4746.79
-799.66,36812.67,4746.76
-799.46,36918.18,4746.74
-799.42,37023.69,4746.71
-799.46,37129.20,4746.69
-799.46,37234.70,4746.66
-799.32,37340.21,4746.64
-799.08,37445.72,4746.62
-798.89,37551.23,4746.59
-798.85,37656.73,4746.57
-798.89,37762.24,4746.54
-798.89,37867.75,4746.52
-798.74,37973.26,4746.49
-798.51,38078.77,4746.47
-798.32,38184.27,4746.44
-798.27,38289.78,4746.42
-798.31,38395.29,4746.40
-798.32,38500.80,4746.37
-798.17,38606.30,4746.35
-797.94,38711.81,4746.32
-797.74,38817.32,4746.30
-797.70,38922.83,4746.27
-797.74,39028.34,4746.25
-797.74,39133.84,4746.22
-797.60,39239.35,4746.20
-797.36,39344.86,4746.18
-797.17,39450.37,4746.15
-797.12,39555.88,4746.13
-797.17,39661.38,4746.10
-797.17,39766.89,4746.08
-797.02,39872.40,4746.05
-796.79,39977.91,4746.03
-796.59,40083.41,4746.00
-796.55,40188.92,4745.98
-796.59,40294.43,4745.96
-796.60,40399.94,4745.93
-796.45,40505.45,4745.91
-796.22,40610.95,4745.88
-796.02,40716.46,4745.86
-795.98,40821.97,4745.83
-796.02,40927.48,4745.81
-796.02,41032.98,4745.79
-795.87,41138.49,4745.76
-795.64,41244.00,4745.74
-795.45,41349.51,4745.71
-795.40,41455.02,4745.69
-795.44,41560.52,4745.66
-795.45,41666.03,4745.64
-795.30,41771.54,4745.61
-795.07,41877.05,4745.59
-794.87,41982.55,4745.57
-794.83,42088.06,4745.54
-794.87,42193.57,4745.52
-794.87,42299.08,4745.49
-794.73,42404.59,4745.47
-794.50,42510.09,4745.44
-794.30,42615.60,4745.42
-794.26,42721.11,4745.39
-794.30,42826.62,4745.37
-794.30,42932.12,4745.35
-794.15,43037.63,4745.32
-793.92,43143.14,4745.30
-793.73,43248.65,4745.27
-793.68,43354.16,4745.25
-793.72,43459.66,4745.22
-793.73,43565.17,4745.20
-793.58,43670.68,4745.17
-793.35,43776.19,4745.15
-793.15,43881.70,4745.13
-793.11,43987.20,4745.10
-793.15,44092.71,4745.08
-793.15,44198.22,4745.05
-793.01,44303.73,4745.03
-792.77,44409.23,4745.00
-792.58,44514.74,4744.98
-792.54,44620.25,4744.96
-792.58,44725.76,4744.93
-792.58,44831.27,4744.91
-792.43,44936.77,4744.88
-792.20,45042.28,4744.86
-792.01,45147.79,4744.83
-791.96,45253.30,4744.81
-792.00,45358.80,4744.78
-792.01,45464.31,4744.76
-791.86,45569.82,4744.74
-791.63,45675.33,4744.71
-791.43,45780.84,4744.69
-791.39,45886.34,4744.66
-791.43,45991.85,4744.64
-791.43,46097.36,4744.61
-791.29,46202.87,4744.59
-791.05,46308.38,4744.56
-790.86,46413.88,4744.54
-790.81,46519.39,4744.52
-790.85,46624.90,4744.49
-790.86,46730.41,4744.47
-790.71,46835.91,4744.44
-790.48,46941.42,4744.42
-790.28,47046.93,4744.39
-790.24,47152.44,4744.37
-790.28,47257.95,4744.34
-790.29,47363.45,4744.32
-790.14,47468.96,4744.30
-789.91,47574.47,4744.27
-789.71,47679.98,4744.25
-789.67,47785.48,4744.22
-789.71,47890.99,4744.20
-789.71,47996.50,4744.17
-789.56,48102.01,4744.15
-789.33,48207.52,4744.12
-789.14,48313.02,4744.10
-789.09,48418.53,4744.08
-789.13,48524.04,4744.05
-789.14,48629.55,4744.03
-788.99,48735.05,4744.00
-788.76,48840.56,4743.98
-788.56,48946.07,4743.95
-788.52,49051.58,4743.93
-788.56,49157.09,4743.91
-788.56,49262.59,4743.88
-788.42,49368.10,4743.86
-788.18,49473.61,4743.83
-787.99,49579.12,4743.81
-787.95,49684.62,4743.78
-787.99,49790.13,4743.76
-787.99,49895.64,4743.73
-787.84,50001.15,4743.71
-787.61,50106.66,4743.69
-787.42,50212.16,4743.66
-787.37,50317.67,4743.64
-787.41,50423.18,4743.61
-787.42,50528.69,4743.59
-787.27,50634.20,4743.56
-787.04,50739.70,4743.54
-786.84,50845.21,4743.51
-786.80,50950.72,4743.49
-786.84,51056.23,4743.47
-786.84,51161.73,4743.44
-786.70,51267.24,4743.42
-786.46,51372.75,4743.39
-786.27,51478.26,4743.37
