x,y,z
-2092.18,2467.99,1127.30
-2138.12,2423.77,1127.74
-2184.06,2379.56,1128.19
-2230.00,2335.34,1128.63
-2275.94,2291.12,1129.08
-2321.88,2246.90,1129.52
-2367.82,2202.68,1129.96
-2413.76,2158.46,1130.41
-2459.68,2114.22,1130.85
-2505.61,2069.99,1131.30
-2551.53,2025.75,1131.74
-2597.48,1981.54,1132.19
-2643.40,1937.31,1132.63
-2689.35,1893.10,1133.07
-2735.28,1848.87,1133.52
-2781.23,1804.66,1133.96
-2827.16,1760.43,1134.41
-2873.11,1716.22,1134.85
-2919.04,1671.99,1135.30
-2964.99,1627.78,1135.74
-3010.92,1583.55,1136.18
-3056.87,1539.34,1136.63
-3102.80,1495.11,1137.07
-3148.75,1450.90,1137.52
-3194.68,1406.67,1137.96
-3240.63,1362.47,1138.41
-3286.55,1318.23,1138.85
-3332.50,1274.03,1139.29
-3378.43,1229.80,1139.74
-3424.38,1185.59,1140.18
-3470.31,1141.36,1140.63
-3516.26,1097.15,1141.07
-3562.19,1052.92,1141.52
-3608.14,1008.71,1141.96
-3654.07,964.48,1142.41
-3700.02,920.27,1142.85
-3745.95,876.04,1143.30
-3791.90,831.83,1143.74
-3837.83,787.60,1144.19
-3883.78,743.40,1144.63
-3929.71,699.16,1145.08
-3975.66,654.96,1145.52
-4021.58,610.73,1145.97
-4067.53,566.52,1146.41
-4113.46,522.29,1146.86
-4159.41,478.08,1147.31
-4205.34,433.85,1147.75
-4251.29,389.64,1148.20
-4297.22,345.41,1148.64
-4343.17,301.20,1149.09
-4389.10,256.97,1149.53
-4435.05,212.76,1149.98
-4480.98,168.53,1150.43
-4526.93,124.33,1150.87
-4572.56,79.79,1151.31
-4608.91,27.73,1151.63
-4624.71,-33.70,1151.84
-4622.33,-97.32,1152.00
-4617.67,-160.89,1152.13
-4619.72,-224.61,1152.23
-4619.71,-288.36,1152.32
-4620.31,-352.12,1152.40
-4620.66,-415.88,1152.47
-4620.81,-479.64,1152.55
-4620.96,-543.40,1152.62
-4621.25,-607.17,1152.69
-4621.62,-670.93,1152.76
-4621.96,-734.69,1152.83
-4622.14,-798.45,1152.91
-4622.23,-862.21,1152.98
-4622.36,-925.98,1153.05
-4622.65,-989.74,1153.12
-4623.01,-1053.50,1153.19
-4623.34,-1117.26,1153.26
-4623.52,-1181.02,1153.33
-4623.62,-1244.79,1153.40
-4623.75,-1308.55,1153.47
-4624.03,-1372.31,1153.54
-4624.40,-1436.07,1153.61
-4624.73,-1499.83,1153.68
-4624.91,-1563.60,1153.76
-4625.00,-1627.36,1153.83
-4625.14,-1691.12,1153.90
-4625.42,-1754.88,1153.97
-4625.79,-1818.64,1154.04
-4626.12,-1882.41,1154.11
-4626.30,-1946.17,1154.18
-4626.39,-2009.93,1154.25
-4626.52,-2073.69,1154.32
-4626.81,-2137.45,1154.39
-4627.17,-2201.22,1154.46
-4627.50,-2264.98,1154.53
-4627.68,-2328.74,1154.60
-4627.78,-2392.50,1154.68
-4627.91,-2456.26,1154.75
-4628.19,-2520.02,1154.82
-4628.56,-2583.79,1154.89
-4628.89,-2647.55,1154.96
-4629.07,-2711.31,1155.03
-4629.16,-2775.07,1155.10
-4629.30,-2838.83,1155.17
-4629.58,-2902.59,1155.24
-4629.95,-2966.35,1155.31
-4630.28,-3030.12,1155.38
-4630.46,-3093.88,1155.45
-4630.55,-3157.64,1155.53
-4630.68,-3221.40,1155.60
-4630.97,-3285.16,1155.67
-4631.33,-3348.92,1155.74
-4631.66,-3412.69,1155.81
-4631.84,-3476.45,1155.88
-4631.94,-3540.21,1155.95
-4632.07,-3603.97,1156.02
-4632.35,-3667.73,1156.09
-4632.72,-3731.49,1156.16
-4633.05,-3795.25,1156.23
-4633.23,-3859.01,1156.30
-4633.32,-3922.78,1156.37
-4633.46,-3986.54,1156.45
-4633.74,-4050.30,1156.52
-4634.11,-4114.06,1156.59
-4634.44,-4177.82,1156.66
-4634.62,-4241.58,1156.73
-4634.71,-4305.35,1156.80
-4634.84,-4369.11,1156.87
-4635.13,-4432.87,1156.94
-4635.49,-4496.63,1157.01
-4635.82,-4560.40,1157.08
-4636.00,-4624.16,1157.15
-4636.10,-4687.92,1157.22
-4636.23,-4751.68,1157.30
-4636.51,-4815.44,1157.37
-4636.88,-4879.21,1157.44
-4637.21,-4942.97,1157.51
-4637.39,-5006.73,1157.58
-4637.48,-5070.49,1157.65
-4637.62,-5134.25,1157.72
-4637.90,-5198.01,1157.79
-4638.27,-5261.78,1157.86
-4638.60,-5325.54,1157.93
-4638.78,-5389.30,1158.00
-4638.87,-5453.06,1158.07
-4639.00,-5516.82,1158.14
-4639.29,-5580.58,1158.22
-4639.65,-5644.35,1158.29
-4639.98,-5708.11,1158.36
-4640.16,-5771.87,1158.43
-4640.26,-5835.63,1158.50
-4640.39,-5899.39,1158.57
-4640.67,-5963.16,1158.64
-4641.04,-6026.92,1158.71
-4641.37,-6090.68,1158.78
-4641.55,-6154.44,1158.85
-4641.65,-6218.20,1158.92
-4641.78,-6281.97,1158.99
-4642.06,-6345.73,1159.07
-4642.43,-6409.49,1159.14
-4642.76,-6473.25,1159.21
-4642.94,-6537.01,1159.28
-4643.03,-6600.77,1159.35
-4643.16,-6664.54,1159.42
-4643.45,-6728.30,1159.49
-4643.81,-6792.06,1159.56
-4644.14,-6855.82,1159.63
-4644.32,-6919.59,1159.70
-4644.42,-6983.35,1159.77
-4644.55,-7047.11,1159.84
-4644.83,-7110.87,1159.91
-4645.20,-7174.64,1159.99
-4645.53,-7238.40,1160.06
-4645.71,-7302.16,1160.13
-4645.81,-7365.92,1160.20
-4645.94,-7429.69,1160.27
-4646.22,-7493.45,1160.34
-4646.59,-7557.21,1160.41
-4646.92,-7620.97,1160.48
-4647.10,-7684.74,1160.55
-4647.19,-7748.50,1160.62
-4647.32,-7812.26,1160.69
-4647.61,-7876.03,1160.76
-4647.97,-7939.79,1160.84
-4648.30,-8003.55,1160.91
