x,y,z
12405.64,-32872.45,4762.37
12368.39,-32773.74,4762.35
12331.13,-32675.01,4762.32
12293.88,-32576.28,4762.30
12256.62,-32477.55,4762.27
12219.37,-32378.82,4762.25
12182.11,-32280.09,4762.22
12144.85,-32181.36,4762.20
12107.60,-32082.62,4762.17
12070.34,-31983.89,4762.15
12033.09,-31885.16,4762.13
11995.83,-31786.43,4762.10
11958.57,-31687.70,4762.08
11921.32,-31588.97,4762.05
11884.06,-31490.24,4762.03
11846.81,-31391.51,4762.00
11809.55,-31292.78,4761.98
11772.29,-31194.05,4761.96
11735.04,-31095.32,4761.93
11697.78,-30996.59,4761.91
11660.53,-30897.86,4761.88
11623.27,-30799.13,4761.86
11586.02,-30700.40,4761.83
11548.76,-30601.67,4761.81
11511.50,-30502.94,4761.78
11474.25,-30404.21,4761.76
11436.99,-30305.48,4761.74
11399.74,-30206.75,4761.71
11362.48,-30108.02,4761.69
11325.22,-30009.29,4761.66
11287.97,-29910.55,4761.64
11250.71,-29811.82,4761.61
11213.46,-29713.09,4761.59
11176.20,-29614.36,4761.56
11138.95,-29515.63,4761.54
11101.69,-29416.90,4761.52
11064.43,-29318.17,4761.49
11027.18,-29219.44,4761.47
10989.92,-29120.71,4761.44
10952.67,-29021.98,4761.42
10915.41,-28923.25,4761.39
10878.15,-28824.52,4761.37
10840.90,-28725.79,4761.34
10803.64,-28627.06,4761.32
10766.39,-28528.33,4761.30
10729.13,-28429.60,4761.27
10691.88,-28330.87,4761.25
10654.62,-28232.14,4761.22
10617.36,-28133.41,4761.20
10580.11,-28034.68,4761.17
10542.85,-27935.95,4761.15
10505.60,-27837.21,4761.12
10468.34,-27738.48,4761.10
10431.08,-27639.75,4761.08
10393.83,-27541.02,4761.05
10356.57,-27442.29,4761.03
10319.32,-27343.56,4761.00
10282.06,-27244.83,4760.98
10244.80,-27146.10,4760.95
10207.55,-27047.37,4760.93
10170.29,-26948.64,4760.91
10133.04,-26849.91,4760.88
10095.78,-26751.18,4760.86
10058.53,-26652.45,4760.83
10021.27,-26553.72,4760.81
9984.01,-26454.99,4760.78
9946.76,-26356.26,4760.76
9909.50,-26257.53,4760.73
9872.25,-26158.80,4760.71
9834.99,-26060.07,4760.69
9797.73,-25961.34,4760.66
9760.48,-25862.61,4760.64
9723.22,-25763.88,4760.61
9685.97,-25665.14,4760.59
9648.71,-25566.41,4760.56
9611.46,-25467.68,4760.54
9574.20,-25368.95,4760.51
9536.94,-25270.22,4760.49
9499.69,-25171.49,4760.47
9462.43,-25072.76,4760.44
9425.18,-24974.03,4760.42
9387.92,-24875.30,4760.39
9350.66,-24776.57,4760.37
9313.41,-24677.84,4760.34
9276.15,-24579.11,4760.32
9238.90,-24480.38,4760.29
9201.64,-24381.65,4760.27
9164.38,-24282.92,4760.25
9127.13,-24184.19,4760.22
9089.87,-24085.46,4760.20
9052.62,-23986.73,4760.17
9015.36,-23888.00,4760.15
8978.11,-23789.27,4760.12
8940.85,-23690.54,4760.10
8903.59,-23591.80,4760.08
8866.34,-23493.07,4760.05
8829.08,-23394.34,4760.03
8791.83,-23295.61,4760.00
8754.57,-23196.88,4759.98
8717.31,-23098.15,4759.95
8680.06,-22999.42,4759.93
8642.80,-22900.69,4759.90
8605.55,-22801.96,4759.88
8568.29,-22703.23,4759.86
8531.04,-22604.50,4759.83
8493.78,-22505.77,4759.81
8456.52,-22407.04,4759.78
8419.27,-22308.31,4759.76
8382.01,-22209.58,4759.73
8344.76,-22110.85,4759.71
8307.50,-22012.12,4759.68
8270.24,-21913.39,4759.66
8232.99,-21814.66,4759.64
8195.73,-21715.93,4759.61
8158.48,-21617.20,4759.59
8121.22,-21518.46,4759.56
8083.96,-21419.73,4759.54
8046.71,-21321.00,4759.51
8009.45,-21222.27,4759.49
7972.20,-21123.54,4759.46
7934.94,-21024.81,4759.44
7897.69,-20926.08,4759.42
7860.43,-20827.35,4759.39
7823.17,-20728.62,4759.37
7785.92,-20629.89,4759.34
7748.66,-20531.16,4759.32
7711.41,-20432.43,4759.29
7674.15,-20333.70,4759.27
7636.89,-20234.97,4759.25
7599.64,-20136.24,4759.22
7562.38,-20037.51,4759.20
7525.13,-19938.78,4759.17
7487.87,-19840.05,4759.15
7450.62,-19741.32,4759.12
7413.36,-19642.59,4759.10
7376.10,-19543.86,4759.07
7338.85,-19445.12,4759.05
7301.59,-19346.39,4759.03
7264.34,-19247.66,4759.00
7227.08,-19148.93,4758.98
7189.82,-19050.20,4758.95
7152.57,-18951.47,4758.93
7115.31,-18852.74,4758.90
7078.06,-18754.01,4758.88
7040.80,-18655.28,4758.85
7003.54,-18556.55,4758.83
6966.29,-18457.82,4758.81
6929.03,-18359.09,4758.78
6891.78,-18260.36,4758.76
6854.52,-18161.63,4758.73
6817.27,-18062.90,4758.71
6780.01,-17964.17,4758.68
6742.75,-17865.44,4758.66
6705.50,-17766.71,4758.63
6668.24,-17667.98,4758.61
6630.99,-17569.25,4758.59
6593.73,-17470.52,4758.56
6556.47,-17371.79,4758.54
6519.22,-17273.05,4758.51
6481.96,-17174.32,4758.49
6444.71,-17075.59,4758.46
6407.45,-16976.86,4758.44
6370.20,-16878.13,4758.42
6332.94,-16779.40,4758.39
6295.68,-16680.67,4758.37
6258.43,-16581.94,4758.34
6221.17,-16483.21,4758.32
6183.92,-16384.48,4758.29
6146.66,-16285.76,4758.27
6109.40,-16187.04,4758.24
6072.15,-16088.32,4758.22
6034.89,-15989.60,4758.20
5997.64,-15890.88,4758.17
5960.38,-15792.16,4758.15
5923.12,-15693.44,4758.12
5885.87,-15594.71,4758.10
5848.61,-15495.99,4758.07
5811.36,-15397.27,4758.05
5774.10,-15298.55,4758.02
5736.85,-15199.83,4758.00
5699.59,-15101.11,4757.98
5662.33,-15002.39,4757.95
5625.08,-14903.67,4757.93
5587.82,-14804.95,4757.90
5550.57,-14706.23,4757.88
5513.31,-14607.51,4757.85
5476.05,-14508.79,4757.83
5438.80,-14410.07,4757.80
5401.54,-14311.35,4757.78
5364.29,-14212.62,4757.76
5327.03,-14113.90,4757.73
5289.78,-14015.18,4757.71
5252.52,-13916.46,4757.68
5215.26,-13817.74,4757.66
5178.01,-13719.02,4757.63
5140.75,-13620.30,4757.61
5103.50,-13521.58,4757.58
5066.24,-13422.86,4757.56
5028.98,-13324.14,4757.54
4991.73,-13225.42,4757.51
4954.47,-13126.70,4757.49
4917.22,-13027.98,4757.46
4879.96,-12929.26,4757.44
4842.71,-12830.54,4757.41
4805.45,-12731.81,4757.39
4768.19,-12633.09,4757.37
4730.94,-12534.37,4757.34
4693.68,-12435.65,4757.32
4656.43,-12336.93,4757.29
4619.17,-12238.21,4757.27
4581.91,-12139.49,4757.24
4544.66,-12040.77,4757.22
4507.40,-11942.05,4757.19
4470.15,-11843.33,4757.17
4432.89,-11744.61,4757.15
4395.63,-11645.89,4757.12
4358.38,-11547.17,4757.10
4321.12,-11448.45,4757.07
4283.87,-11349.72,4757.05
4246.61,-11251.00,4757.02
4209.36,-11152.28,4757.00
4172.10,-11053.56,4756.97
4134.84,-10954.84,4756.95
4097.59,-10856.12,4756.93
4060.33,-10757.40,4756.90
4023.08,-10658.68,4756.88
3985.82,-10559.96,4756.85
3948.56,-10461.24,4756.83
3911.31,-10362.52,4756.80
3874.05,-10263.80,4756.78
3836.80,-10165.08,4756.75
3799.54,-10066.36,4756.73
3762.29,-9967.63,4756.71
3725.03,-9868.91,4756.68
3687.77,-9770.19,4756.66
3650.52,-9671.47,4756.63
3613.26,-9572.75,4756.61
3576.01,-9474.03,4756.58
3538.75,-9375.31,4756.56
3501.49,-9276.59,4756.54
3464.24,-9177.87,4756.51
3426.98,-9079.15,4756.49
3389.73,-8980.43,4756.46
3352.47,-8881.71,4756.44
3315.21,-8782.99,4756.41
3277.96,-8684.27,4756.39
3240.70,-8585.54,4756.36
3203.45,-8486.82,4756.34
3166.19,-8388.10,4756.32
3128.94,-8289.38,4756.29
3091.68,-8190.66,4756.27
3054.42,-8091.94,4756.24
3017.17,-7993.22,4756.22
2979.91,-7894.50,4756.19
2942.66,-7795.78,4756.17
2905.40,-7697.06,4756.14
2868.14,-7598.34,4756.12
2830.89,-7499.62,4756.10
2793.63,-7400.90,4756.07
2756.38,-7302.18,4756.05
2719.12,-7203.46,4756.02
2681.87,-7104.73,4756.00
2644.61,-7006.01,4755.97
2607.35,-6907.29,4755.95
2570.10,-6808.57,4755.92
2532.84,-6709.85,4755.90
2495.59,-6611.13,4755.88
2458.33,-6512.41,4755.85
2421.07,-6413.69,4755.83
2383.82,-6314.97,4755.80
2346.56,-6216.25,4755.78
2309.31,-6117.53,4755.75
2272.05,-6018.81,4755.73
2234.79,-5920.09,4755.71
2197.54,-5821.37,4755.68
2160.28,-5722.64,4755.66
2123.03,-5623.92,4755.63
2085.77,-5525.20,4755.61
2048.52,-5426.48,4755.58
2011.26,-5327.76,4755.56
1974.00,-5229.04,4755.53
1936.74,-5130.32,4755.51
1899.49,-5031.60,4755.49
1862.23,-4932.88,4755.46
1824.97,-4834.16,4755.44
1787.72,-4735.44,4755.41
1750.46,-4636.72,4755.39
1713.20,-4538.00,4755.36
1675.94,-4439.28,4755.34
1638.69,-4340.55,4755.31
1601.43,-4241.83,4755.29
1564.17,-4143.11,4755.27
1526.92,-4044.39,4755.24
1489.66,-3945.67,4755.22
1452.40,-3846.95,4755.19
1415.15,-3748.23,4755.17
1377.89,-3649.51,4755.14
1340.63,-3550.79,4755.12
1303.37,-3452.07,4755.09
1266.12,-3353.35,4755.07
1228.86,-3254.63,4755.05
1191.60,-3155.91,4755.02
1154.35,-3057.19,4755.00
1117.09,-2958.46,4754.97
1079.83,-2859.74,4754.95
1042.57,-2761.02,4754.92
1005.32,-2662.30,4754.90
968.06,-2563.58,4754.88
930.80,-2464.86,4754.85
893.55,-2366.14,4754.83
856.29,-2267.42,4754.80
819.04,-2168.70,4754.78
781.78,-2069.98,4754.75
744.52,-1971.26,4754.73
707.27,-1872.54,4754.70
670.01,-1773.82,4754.68
632.75,-1675.10,4754.66
595.50,-1576.38,4754.63
558.24,-1477.65,4754.61
520.98,-1378.93,4754.58
483.73,-1280.21,4754.56
446.47,-1181.49,4754.53
409.21,-1082.77,4754.51
371.96,-984.05,4754.48
334.70,-885.33,4754.46
297.44,-786.61,4754.44
260.19,-687.89,4754.41
222.93,-589.17,4754.39
185.67,-490.44,4754.36
148.42,-391.72,4754.34
111.16,-293.00,4754.31
73.90,-194.28,4754.29
36.65,-95.56,4754.26
