x,y,z
4545.99,-5431.30,1000.00
4545.70,-5481.30,1000.00
4545.23,-5531.30,1000.00
4544.71,-5581.30,1000.00
4544.42,-5631.29,1000.00
4543.95,-5681.29,1000.00
4543.44,-5731.29,1000.00
4543.14,-5781.29,1000.00
4542.67,-5831.28,1000.00
4542.16,-5881.28,1000.00
4541.87,-5931.28,1000.00
4541.39,-5981.27,1000.00
4540.88,-6031.27,1000.00
4540.59,-6081.27,1000.00
4540.11,-6131.26,1000.00
4539.60,-6181.26,1000.00
4539.31,-6231.26,1000.00
4538.83,-6281.25,1000.00
4538.32,-6331.25,1000.00
4538.03,-6381.25,1000.00
4537.55,-6431.24,1000.00
4537.04,-6481.24,1000.00
4536.75,-6531.24,1000.00
4536.27,-6581.23,1000.00
4535.76,-6631.23,1000.00
4535.47,-6681.23,1000.00
4535.00,-6731.23,1000.00
4534.48,-6781.22,1000.00
4534.19,-6831.22,1000.00
4533.72,-6881.22,1000.00
4533.21,-6931.22,1000.00
4532.91,-6981.21,1000.00
4532.44,-7031.21,1000.00
4531.93,-7081.21,1000.00
4531.63,-7131.21,1000.00
4531.16,-7181.20,1000.00
4530.65,-7231.20,1000.00
4530.36,-7281.20,1000.00
4529.88,-7331.19,1000.00
4529.37,-7381.19,1000.00
4529.08,-7431.19,1000.00
4528.60,-7481.19,1000.00
4528.09,-7531.18,1000.00
4527.80,-7581.18,1000.00
4527.32,-7631.18,1000.00
4526.81,-7681.17,1000.00
4526.52,-7731.17,1000.00
4526.05,-7781.17,1000.00
4525.53,-7831.17,1000.00
4525.24,-7881.16,1000.00
4524.77,-7931.16,1000.00
4524.26,-7981.16,1000.00
4523.96,-8031.16,1000.00
4523.49,-8081.15,1000.00
