x,y,z
0.00,-49096.59,4639.83
0.00,-48992.05,4639.79
0.00,-48887.52,4639.75
0.00,-48782.99,4639.71
0.00,-48678.46,4639.67
0.00,-48573.93,4639.63
0.00,-48469.40,4639.59
0.00,-48364.87,4639.55
0.00,-48260.34,4639.52
0.00,-48155.80,4639.48
0.00,-48051.27,4639.44
0.00,-47946.74,4639.40
0.00,-47842.21,4639.36
0.00,-47737.68,4639.32
0.00,-47633.15,4639.28
0.00,-47528.62,4639.24
0.00,-47424.09,4639.20
0.00,-47319.55,4639.16
0.00,-47215.02,4639.12
0.00,-47110.49,4639.09
0.00,-47005.96,4639.05
-1.17,-46901.43,4639.01
-2.14,-46796.90,4638.97
-3.00,-46692.37,4638.93
-3.94,-46587.84,4638.89
-4.78,-46483.30,4638.85
-5.72,-46378.77,4638.81
-6.57,-46274.24,4638.77
-7.52,-46169.71,4638.73
-8.37,-46065.18,4638.69
-9.31,-45960.65,4638.66
-10.16,-45856.12,4638.62
-11.10,-45751.59,4638.58
-11.95,-45647.05,4638.54
-12.90,-45542.52,4638.50
-13.75,-45437.99,4638.46
-14.69,-45333.46,4638.42
-15.54,-45228.93,4638.38
-16.48,-45124.40,4638.34
-17.33,-45019.87,4638.30
-18.28,-44915.34,4638.27
-19.12,-44810.80,4638.23
-20.07,-44706.27,4638.19
-20.92,-44601.74,4638.15
-21.86,-44497.21,4638.11
-22.71,-44392.68,4638.07
-23.66,-44288.15,4638.03
-24.50,-44183.62,4637.99
-25.45,-44079.09,4637.95
-26.30,-43974.55,4637.91
-27.24,-43870.02,4637.87
-28.09,-43765.49,4637.84
-29.04,-43660.96,4637.80
-29.88,-43556.43,4637.76
-30.83,-43451.90,4637.72
-31.68,-43347.37,4637.68
-32.62,-43242.84,4637.64
-33.47,-43138.30,4637.60
-34.42,-43033.77,4637.56
-35.26,-42929.24,4637.52
-36.21,-42824.71,4637.48
-37.06,-42720.18,4637.44
-38.00,-42615.65,4637.41
-38.85,-42511.12,4637.37
-39.80,-42406.59,4637.33
-40.64,-42302.05,4637.29
-41.59,-42197.52,4637.25
-42.44,-42092.99,4637.21
-43.38,-41988.46,4637.17
-44.23,-41883.93,4637.13
-45.17,-41779.40,4637.09
-46.02,-41674.87,4637.05
-46.97,-41570.34,4637.02
-47.82,-41465.80,4636.98
-48.76,-41361.27,4636.94
-49.61,-41256.74,4636.90
-50.55,-41152.21,4636.86
-51.40,-41047.68,4636.82
-52.35,-40943.15,4636.78
-53.20,-40838.62,4636.74
-54.14,-40734.09,4636.70
-54.99,-40629.55,4636.66
-55.93,-40525.02,4636.62
-56.78,-40420.49,4636.59
-57.73,-40315.96,4636.55
-58.57,-40211.43,4636.51
-59.52,-40106.90,4636.47
-60.38,-40002.37,4636.43
-61.30,-39897.84,4636.39
-62.23,-39793.30,4636.35
-63.16,-39688.77,4636.31
-64.08,-39584.24,4636.27
-65.01,-39479.71,4636.23
-65.94,-39375.18,4636.19
-66.86,-39270.65,4636.16
-67.79,-39166.12,4636.12
-68.72,-39061.59,4636.08
-69.64,-38957.05,4636.04
-70.57,-38852.52,4636.00
-71.50,-38747.99,4635.96
-72.42,-38643.46,4635.92
-73.35,-38538.93,4635.88
-74.28,-38434.40,4635.84
-75.20,-38329.87,4635.80
-76.13,-38225.34,4635.77
-77.06,-38120.80,4635.73
-77.98,-38016.27,4635.69
-78.91,-37911.74,4635.65
-79.81,-37807.21,4635.61
-80.71,-37702.68,4635.57
-81.61,-37598.15,4635.53
-82.55,-37493.62,4635.49
-83.46,-37389.09,4635.45
-84.40,-37284.55,4635.41
-85.31,-37180.02,4635.37
-86.25,-37075.49,4635.34
-87.17,-36970.96,4635.30
-88.11,-36866.43,4635.26
-89.02,-36761.90,4635.22
-89.96,-36657.37,4635.18
-90.87,-36552.84,4635.14
-91.81,-36448.30,4635.10
-92.72,-36343.77,4635.06
-93.67,-36239.24,4635.02
-94.58,-36134.71,4634.98
-95.52,-36030.18,4634.94
-96.43,-35925.65,4634.91
-97.37,-35821.12,4634.87
-98.28,-35716.59,4634.83
-99.23,-35612.05,4634.79
-100.14,-35507.52,4634.75
-101.08,-35402.99,4634.71
-101.99,-35298.46,4634.67
-102.93,-35193.93,4634.63
-103.84,-35089.40,4634.59
-104.79,-34984.87,4634.55
-105.70,-34880.34,4634.52
-106.64,-34775.80,4634.48
-107.55,-34671.27,4634.44
-108.49,-34566.74,4634.40
-109.40,-34462.21,4634.36
-110.34,-34357.68,4634.32
-111.26,-34253.15,4634.28
-112.20,-34148.62,4634.24
-113.11,-34044.09,4634.20
-114.05,-33939.55,4634.16
-114.96,-33835.02,4634.12
-115.90,-33730.49,4634.09
-116.82,-33625.96,4634.05
-117.76,-33521.43,4634.01
-118.67,-33416.90,4633.97
-119.61,-33312.37,4633.93
-120.52,-33207.84,4633.89
-121.46,-33103.30,4633.85
-122.37,-32998.77,4633.81
-123.32,-32894.24,4633.77
-124.23,-32789.71,4633.73
-125.17,-32685.18,4633.69
-126.08,-32580.65,4633.66
-127.02,-32476.12,4633.62
-127.93,-32371.59,4633.58
-128.88,-32267.05,4633.54
-129.79,-32162.52,4633.50
-130.73,-32057.99,4633.46
-131.64,-31953.46,4633.42
-132.58,-31848.93,4633.38
-133.49,-31744.40,4633.34
-134.44,-31639.87,4633.30
-135.35,-31535.34,4633.27
-136.29,-31430.80,4633.23
-137.20,-31326.27,4633.19
-138.14,-31221.74,4633.15
-139.05,-31117.21,4633.11
-139.99,-31012.68,4633.07
-140.91,-30908.15,4633.03
-141.85,-30803.62,4632.99
-142.76,-30699.09,4632.95
-143.70,-30594.55,4632.91
-144.61,-30490.02,4632.87
-145.55,-30385.49,4632.84
-146.46,-30280.96,4632.80
-147.41,-30176.43,4632.76
-148.32,-30071.90,4632.72
-149.26,-29967.37,4632.68
-150.17,-29862.84,4632.64
-151.11,-29758.30,4632.60
-152.02,-29653.77,4632.56
-152.97,-29549.24,4632.52
-153.88,-29444.71,4632.48
-154.82,-29340.18,4632.44
-155.73,-29235.65,4632.41
-156.67,-29131.12,4632.37
-157.58,-29026.59,4632.33
-158.52,-28922.05,4632.29
-159.44,-28817.52,4632.25
-160.38,-28712.99,4632.21
-161.29,-28608.46,4632.17
-162.23,-28503.93,4632.13
-163.14,-28399.40,4632.09
-164.08,-28294.87,4632.05
-164.99,-28190.34,4632.02
-165.94,-28085.80,4631.98
-166.85,-27981.27,4631.94
-167.79,-27876.74,4631.90
-168.70,-27772.21,4631.86
-169.64,-27667.68,4631.82
-170.55,-27563.15,4631.78
-171.50,-27458.62,4631.74
-172.41,-27354.09,4631.70
-173.35,-27249.55,4631.66
-174.26,-27145.02,4631.62
-175.20,-27040.49,4631.59
-176.11,-26935.96,4631.55
-177.06,-26831.43,4631.51
-177.97,-26726.90,4631.47
-178.91,-26622.37,4631.43
-179.82,-26517.84,4631.39
-180.76,-26413.30,4631.35
-181.67,-26308.77,4631.31
-182.61,-26204.24,4631.27
-183.52,-26099.71,4631.23
-184.47,-25995.18,4631.19
-185.38,-25890.65,4631.16
-186.32,-25786.12,4631.12
-187.23,-25681.59,4631.08
-188.17,-25577.05,4631.04
-189.08,-25472.52,4631.00
-190.03,-25367.99,4630.96
-190.94,-25263.46,4630.92
-191.88,-25158.93,4630.88
-192.79,-25054.40,4630.84
-193.73,-24949.87,4630.80
-194.64,-24845.34,4630.77
-195.59,-24740.80,4630.73
-196.50,-24636.27,4630.69
-197.44,-24531.74,4630.65
-198.35,-24427.21,4630.61
-199.29,-24322.68,4630.57
-200.20,-24218.15,4630.53
-201.14,-24113.62,4630.49
-202.06,-24009.09,4630.45
-203.00,-23904.55,4630.41
-203.91,-23800.02,4630.37
-204.85,-23695.49,4630.34
-205.76,-23590.96,4630.30
-206.70,-23486.43,4630.26
-207.61,-23381.90,4630.22
-208.56,-23277.37,4630.18
-209.47,-23172.84,4630.14
-210.41,-23068.30,4630.10
-211.32,-22963.77,4630.06
-212.26,-22859.24,4630.02
-213.17,-22754.71,4629.98
-214.12,-22650.18,4629.94
-215.03,-22545.65,4629.91
-215.97,-22441.12,4629.87
-216.88,-22336.59,4629.83
-217.82,-22232.05,4629.79
-218.73,-22127.52,4629.75
-219.67,-22022.99,4629.71
-220.59,-21918.46,4629.67
-221.53,-21813.93,4629.63
-222.44,-21709.40,4629.59
-223.38,-21604.87,4629.55
-224.29,-21500.34,4629.52
-225.23,-21395.80,4629.48
-226.14,-21291.27,4629.44
-227.09,-21186.74,4629.40
-228.00,-21082.21,4629.36
-228.94,-20977.68,4629.32
-229.85,-20873.15,4629.28
-230.79,-20768.62,4629.24
-231.70,-20664.09,4629.20
-232.65,-20559.55,4629.16
-233.56,-20455.02,4629.12
-234.50,-20350.49,4629.09
-235.41,-20245.96,4629.05
-236.35,-20141.43,4629.01
-237.26,-20036.90,4628.97
-238.20,-19932.37,4628.93
-239.12,-19827.84,4628.89
-240.06,-19723.30,4628.85
-240.97,-19618.77,4628.81
-241.91,-19514.24,4628.77
-242.82,-19409.71,4628.74
-243.76,-19305.18,4628.70
-244.67,-19200.65,4628.67
-245.62,-19096.12,4628.63
-246.53,-18991.59,4628.60
-247.47,-18887.05,4628.56
-248.38,-18782.52,4628.53
-249.32,-18677.99,4628.50
-250.23,-18573.46,4628.46
-251.18,-18468.93,4628.43
-252.09,-18364.40,4628.39
-253.03,-18259.87,4628.36
-253.94,-18155.34,4628.33
-254.88,-18050.80,4628.29
-255.79,-17946.27,4628.26
-256.74,-17841.74,4628.22
-257.65,-17737.21,4628.19
-258.59,-17632.68,4628.15
-259.50,-17528.15,4628.12
-260.44,-17423.62,4628.09
-261.35,-17319.09,4628.05
-262.30,-17214.55,4628.02
-263.21,-17110.02,4627.98
-264.15,-17005.49,4627.95
-265.06,-16900.96,4627.92
-266.00,-16796.43,4627.88
-266.91,-16691.90,4627.85
-267.86,-16587.37,4627.81
-268.77,-16482.84,4627.78
-269.71,-16378.30,4627.74
-270.62,-16273.76,4627.71
-271.56,-16169.22,4627.68
-272.47,-16064.68,4627.64
-273.42,-15960.14,4627.61
-274.33,-15855.60,4627.57
-275.27,-15751.06,4627.54
-276.18,-15646.52,4627.51
-277.12,-15541.98,4627.47
-278.03,-15437.43,4627.44
-278.98,-15332.89,4627.40
-279.89,-15228.35,4627.37
-280.83,-15123.81,4627.33
-281.74,-15019.27,4627.30
-282.68,-14914.73,4627.27
-283.59,-14810.19,4627.23
-284.54,-14705.65,4627.20
-285.45,-14601.11,4627.16
-286.39,-14496.57,4627.13
-287.30,-14392.02,4627.10
-288.24,-14287.48,4627.06
-289.15,-14182.94,4627.03
-290.10,-14078.40,4626.99
-291.01,-13973.86,4626.96
-291.95,-13869.32,4626.92
-292.86,-13764.78,4626.89
-293.80,-13660.24,4626.86
-294.71,-13555.70,4626.82
-295.66,-13451.16,4626.79
-296.57,-13346.61,4626.75
-297.51,-13242.07,4626.72
-298.42,-13137.53,4626.69
-299.36,-13032.99,4626.65
-300.27,-12928.45,4626.62
-301.22,-12823.91,4626.58
-302.13,-12719.37,4626.55
-303.07,-12614.83,4626.51
-303.98,-12510.29,4626.48
-304.92,-12405.75,4626.45
-305.83,-12301.20,4626.41
-306.78,-12196.66,4626.38
-307.69,-12092.12,4626.34
-308.63,-11987.58,4626.31
-309.54,-11883.04,4626.27
-310.48,-11778.50,4626.24
-311.39,-11673.96,4626.21
-312.34,-11569.42,4626.17
-313.25,-11464.88,4626.14
-314.19,-11360.33,4626.10
-315.10,-11255.79,4626.07
-316.04,-11151.25,4626.04
-316.95,-11046.71,4626.00
-317.90,-10942.17,4625.97
-318.81,-10837.63,4625.93
-319.75,-10733.09,4625.90
-320.66,-10628.55,4625.86
-321.60,-10524.01,4625.83
-322.51,-10419.47,4625.80
-323.46,-10314.92,4625.76
-324.37,-10210.38,4625.73
-325.31,-10105.84,4625.69
-326.22,-10001.30,4625.66
-327.16,-9896.76,4625.63
-328.07,-9792.22,4625.59
-329.02,-9687.68,4625.56
-329.93,-9583.14,4625.52
-330.87,-9478.60,4625.49
-331.78,-9374.06,4625.45
-332.72,-9269.51,4625.42
-333.63,-9164.97,4625.39
-334.58,-9060.43,4625.35
-335.49,-8955.89,4625.32
-336.43,-8851.35,4625.28
-337.34,-8746.81,4625.25
-338.28,-8642.27,4625.22
-339.19,-8537.73,4625.18
-340.14,-8433.19,4625.15
-341.05,-8328.65,4625.11
-341.99,-8224.10,4625.08
-342.90,-8119.57,4625.04
-343.84,-8015.03,4625.01
-344.75,-7910.49,4624.98
-345.70,-7805.96,4624.94
-346.61,-7701.42,4624.91
-347.55,-7596.89,4624.87
-348.46,-7492.35,4624.84
-349.40,-7387.81,4624.81
-350.31,-7283.28,4624.77
-351.26,-7178.74,4624.74
-352.17,-7074.21,4624.70
-353.11,-6969.67,4624.67
-354.02,-6865.13,4624.63
-354.96,-6760.60,4624.60
-355.87,-6656.06,4624.57
-356.82,-6551.52,4624.53
-357.73,-6446.99,4624.50
-358.67,-6342.45,4624.46
-359.58,-6237.92,4624.43
-360.52,-6133.38,4624.40
-361.43,-6028.84,4624.36
-362.38,-5924.31,4624.33
-363.29,-5819.77,4624.29
-364.23,-5715.24,4624.26
-365.14,-5610.70,4624.22
-366.08,-5506.16,4624.19
-366.99,-5401.63,4624.16
-367.94,-5297.09,4624.12
-368.85,-5192.56,4624.09
-369.79,-5088.02,4624.05
-370.70,-4983.48,4624.02
-371.64,-4878.95,4623.98
-372.55,-4774.41,4623.95
-373.50,-4669.87,4623.92
-374.41,-4565.34,4623.88
-375.35,-4460.80,4623.85
-376.26,-4356.27,4623.81
-377.20,-4251.73,4623.78
-378.11,-4147.19,4623.75
-379.06,-4042.66,4623.71
-379.97,-3938.12,4623.68
-380.91,-3833.58,4623.64
-381.82,-3729.04,4623.61
-382.76,-3624.51,4623.57
-383.67,-3519.97,4623.54
-384.62,-3415.43,4623.51
-385.53,-3310.90,4623.47
-386.47,-3206.36,4623.44
-387.38,-3101.82,4623.40
-388.32,-2997.28,4623.37
-389.23,-2892.75,4623.34
-390.18,-2788.21,4623.30
-391.09,-2683.67,4623.27
-392.03,-2579.13,4623.23
-392.94,-2474.60,4623.20
-393.88,-2370.06,4623.16
-394.79,-2265.52,4623.13
-395.74,-2160.98,4623.10
-396.65,-2056.45,4623.06
-397.59,-1951.91,4623.03
-398.50,-1847.37,4622.99
-399.44,-1742.84,4622.96
-400.35,-1638.30,4622.93
-401.30,-1533.76,4622.89
-402.21,-1429.23,4622.86
-403.15,-1324.69,4622.82
-404.06,-1220.15,4622.79
-405.00,-1115.62,4622.75
-405.91,-1011.08,4622.72
-406.86,-906.54,4622.69
-407.77,-802.01,4622.65
-408.71,-697.47,4622.62
-409.62,-592.93,4622.58
-410.56,-488.39,4622.55
-411.47,-383.86,4622.52
-412.42,-279.32,4622.48
-413.33,-174.78,4622.45
-414.27,-70.25,4622.41
-415.18,34.29,4622.38
-416.12,138.83,4622.34
-417.03,243.37,4622.31
-417.98,347.90,4622.28
-418.89,452.44,4622.24
-419.83,556.98,4622.21
-420.74,661.52,4622.17
-421.68,766.05,4622.14
-422.59,870.59,4622.10
-423.54,975.13,4622.06
-424.45,1079.66,4622.03
-425.39,1184.20,4621.99
-426.30,1288.74,4621.95
-427.24,1393.27,4621.91
-428.15,1497.81,4621.87
-429.10,1602.35,4621.83
-430.01,1706.88,4621.79
-430.95,1811.42,4621.75
-431.86,1915.96,4621.71
-432.80,2020.49,4621.67
-433.71,2125.03,4621.63
-434.66,2229.57,4621.60
-435.57,2334.11,4621.56
-436.51,2438.64,4621.52
-437.42,2543.18,4621.48
-438.36,2647.72,4621.44
-439.27,2752.26,4621.40
-440.22,2856.79,4621.36
-441.13,2961.33,4621.32
-442.07,3065.87,4621.28
-442.98,3170.41,4621.24
-443.92,3274.94,4621.21
-444.83,3379.48,4621.17
-445.78,3484.02,4621.13
-446.69,3588.55,4621.09
-447.57,3693.09,4621.05
-448.42,3797.63,4621.01
-449.27,3902.17,4620.97
-450.13,4006.71,4620.93
-450.98,4111.25,4620.90
-451.83,4215.78,4620.86
-452.68,4320.32,4620.83
-453.57,4424.85,4620.79
-454.28,4529.39,4620.76
-454.22,4633.93,4620.72
-454.28,4738.47,4620.68
-454.40,4843.02,4620.64
-454.38,4947.56,4620.60
-454.38,5052.10,4620.56
-454.37,5156.64,4620.52
-454.37,5261.18,4620.49
-454.37,5365.72,4620.45
-454.36,5470.26,4620.41
-454.36,5574.80,4620.37
-454.35,5679.34,4620.33
-454.35,5783.88,4620.29
-454.34,5888.43,4620.25
-454.34,5992.97,4620.21
-454.33,6097.51,4620.17
-454.33,6202.05,4620.13
-454.32,6306.59,4620.09
-454.32,6411.13,4620.06
-454.31,6515.67,4620.02
-454.31,6620.21,4619.98
-454.31,6724.75,4619.94
-454.30,6829.29,4619.90
-454.30,6933.84,4619.86
-454.29,7038.38,4619.82
-454.29,7142.92,4619.78
-454.28,7247.46,4619.74
-454.28,7352.00,4619.70
-454.27,7456.54,4619.67
-454.27,7561.08,4619.63
-454.26,7665.62,4619.59
-454.26,7770.16,4619.55
-454.26,7874.71,4619.51
-454.25,7979.25,4619.47
-454.25,8083.79,4619.43
-454.24,8188.33,4619.39
-454.24,8292.87,4619.35
-454.23,8397.41,4619.31
-454.23,8501.95,4619.27
-454.22,8606.49,4619.24
-454.22,8711.03,4619.20
-454.21,8815.57,4619.16
-454.21,8920.12,4619.12
-454.20,9024.66,4619.08
-454.20,9129.20,4619.04
-454.20,9233.74,4619.00
-454.19,9338.28,4618.96
-454.19,9442.82,4618.92
-454.18,9547.36,4618.88
-454.18,9651.90,4618.84
-454.17,9756.44,4618.81
-454.17,9860.98,4618.77
-454.16,9965.53,4618.73
-454.16,10070.07,4618.69
-454.15,10174.61,4618.65
-454.15,10279.15,4618.61
-454.15,10383.69,4618.57
-454.14,10488.23,4618.53
-454.14,10592.77,4618.49
-454.13,10697.31,4618.45
-454.13,10801.85,4618.42
-454.12,10906.39,4618.38
-454.12,11010.94,4618.34
-454.11,11115.48,4618.30
-454.11,11220.02,4618.26
-454.10,11324.56,4618.22
-454.10,11429.10,4618.18
-454.10,11533.64,4618.14
-454.09,11638.18,4618.10
-454.09,11742.72,4618.06
-454.08,11847.26,4618.02
-454.08,11951.80,4617.99
-454.07,12056.35,4617.95
-454.07,12160.89,4617.91
-454.06,12265.43,4617.87
-454.06,12369.97,4617.83
-454.05,12474.51,4617.79
-454.05,12579.05,4617.75
-454.04,12683.59,4617.71
-454.04,12788.13,4617.67
-454.04,12892.67,4617.63
-454.03,12997.21,4617.59
-454.03,13101.76,4617.56
-454.02,13206.30,4617.52
-454.02,13310.84,4617.48
-454.01,13415.38,4617.44
-454.01,13519.92,4617.40
-454.00,13624.46,4617.36
-454.00,13729.00,4617.32
-453.99,13833.54,4617.28
-453.99,13938.08,4617.24
-453.99,14042.62,4617.20
-453.98,14147.17,4617.17
-453.98,14251.71,4617.13
-453.97,14356.25,4617.09
-453.97,14460.79,4617.05
-453.96,14565.33,4617.01
-453.96,14669.87,4616.97
-453.95,14774.41,4616.93
-453.95,14878.95,4616.89
-453.94,14983.49,4616.85
-453.94,15088.04,4616.81
-453.93,15192.58,4616.77
-453.93,15297.12,4616.74
-453.93,15401.66,4616.70
-453.92,15506.20,4616.66
-453.92,15610.74,4616.62
-453.91,15715.28,4616.58
-453.91,15819.82,4616.54
-453.90,15924.36,4616.50
-453.90,16028.90,4616.46
-453.89,16133.45,4616.42
-453.89,16237.99,4616.38
-453.88,16342.53,4616.34
-453.88,16447.07,4616.31
-453.88,16551.62,4616.27
-453.87,16656.18,4616.23
-453.87,16760.73,4616.19
-453.86,16865.28,4616.15
-453.86,16969.83,4616.11
-453.85,17074.38,4616.07
-453.85,17178.93,4616.03
-453.84,17283.48,4615.99
-453.84,17388.03,4615.95
-453.83,17492.58,4615.92
-453.83,17597.13,4615.88
-453.82,17701.68,4615.84
-453.82,17806.23,4615.80
-453.82,17910.79,4615.76
-453.81,18015.34,4615.72
