x,y,z
3101.90,-559.82,1000.00
3101.23,-659.82,1000.00
3100.60,-759.82,1000.00
3099.89,-859.81,1000.00
3099.25,-959.81,1000.00
3098.60,-1059.81,1000.00
3097.87,-1159.81,1000.00
3097.27,-1259.81,1000.00
3096.55,-1359.80,1000.00
3095.90,-1459.80,1000.00
3095.21,-1559.80,1000.00
3094.59,-1659.80,1000.00
3093.87,-1759.79,1000.00
3093.24,-1859.79,1000.00
3092.58,-1959.79,1000.00
3091.85,-2059.79,1000.00
3091.25,-2159.78,1000.00
3090.53,-2259.78,1000.00
3089.88,-2359.78,1000.00
3089.20,-2459.77,1000.00
3088.57,-2559.77,1000.00
3087.86,-2659.77,1000.00
3087.22,-2759.77,1000.00
3086.57,-2859.76,1000.00
3085.83,-2959.76,1000.00
3085.23,-3059.76,1000.00
3084.51,-3159.75,1000.00
3083.86,-3259.75,1000.00
3083.18,-3359.75,1000.00
3082.55,-3459.75,1000.00
3081.84,-3559.74,1000.00
3081.20,-3659.74,1000.00
3080.55,-3759.74,1000.00
3079.82,-3859.73,1000.00
3079.21,-3959.73,1000.00
3078.49,-4059.73,1000.00
3077.85,-4159.72,1000.00
3077.16,-4259.72,1000.00
3076.53,-4359.72,1000.00
3075.82,-4459.71,1000.00
3075.18,-4559.71,1000.00
3074.53,-4659.71,1000.00
3073.80,-4759.70,1000.00
3073.20,-4859.70,1000.00
3072.47,-4959.70,1000.00
3071.83,-5059.69,1000.00
3071.14,-5159.69,1000.00
3070.52,-5259.69,1000.00
3069.80,-5359.68,1000.00
3069.16,-5459.68,1000.00
3068.51,-5559.68,1000.00
3067.78,-5659.67,1000.00
3067.18,-5759.67,1000.00
3066.46,-5859.66,1000.00
3065.81,-5959.66,1000.00
3065.12,-6059.66,1000.00
3064.50,-6159.66,1000.00
3063.78,-6259.66,1000.00
3063.14,-6359.65,1000.00
3062.49,-6459.65,1000.00
3061.76,-6559.65,1000.00
3061.16,-6659.65,1000.00
3060.44,-6759.65,1000.00
3059.79,-6859.64,1000.00
3059.10,-6959.64,1000.00
3058.48,-7059.64,1000.00
3057.76,-7159.64,1000.00
3057.12,-7259.64,1000.00
3056.47,-7359.63,1000.00
3055.74,-7459.63,1000.00
3055.14,-7559.63,1000.00
3054.42,-7659.63,1000.00
3053.77,-7759.62,1000.00
3053.08,-7859.62,1000.00
3052.46,-7959.62,1000.00
3051.74,-8059.62,1000.00
3051.10,-8159.61,1000.00
3050.45,-8259.61,1000.00
3049.72,-8359.61,1000.00
3049.12,-8459.61,1000.00
3048.40,-8559.61,1000.00
3047.75,-8659.61,1000.00
3047.06,-8759.61,1000.00
3046.44,-8859.61,1000.00
3045.72,-8959.61,1000.00
3045.08,-9059.61,1000.00
3044.43,-9159.61,1000.00
3043.70,-9259.61,1000.00
3043.10,-9359.61,1000.00
3042.38,-9459.61,1000.00
3041.73,-9559.61,1000.00
3041.04,-9659.61,1000.00
3040.42,-9759.61,1000.00
3039.70,-9859.60,1000.00
3039.06,-9959.60,1000.00
3038.41,-10059.60,1000.00
3037.68,-10159.60,1000.00
3037.08,-10259.60,1000.00
3036.35,-10359.60,1000.00
3035.71,-10459.60,1000.00
3035.02,-10559.60,1000.00
3034.40,-10659.60,1000.00
3033.68,-10759.60,1000.00
3033.04,-10859.60,1000.00
3032.39,-10959.60,1000.00
3031.66,-11059.60,1000.00
3031.06,-11159.60,1000.00
3030.33,-11259.60,1000.00
3029.69,-11359.60,1000.00
3029.00,-11459.60,1000.00
3028.37,-11559.60,1000.00
3027.66,-11659.60,1000.00
3027.02,-11759.60,1000.00
3026.37,-11859.60,1000.00
3025.64,-11959.60,1000.00
3025.03,-12059.60,1000.00
3024.31,-12159.60,1000.00
3023.67,-12259.60,1000.00
3022.98,-12359.60,1000.00
3022.35,-12459.60,1000.00
3021.64,-12559.60,1000.00
3021.00,-12659.60,1000.00
3020.35,-12759.60,1000.00
3019.62,-12859.60,1000.00
3019.01,-12959.60,1000.00
3018.29,-13059.59,1000.00
